C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/028_0_1_white.png, e4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/077_0_31_white.png, g4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/077_0_31_black.png, Bc2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/077_0_32_white.png, Nb5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/077_0_32_black.png, Ra6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/077_0_33_white.png, Nc7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/077_0_33_black.png, Ra2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/077_0_34_white.png, Ne6+
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/077_0_34_black.png, Kh6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/077_0_35_white.png, Kg3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_1_white.png, d4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_1_black.png, d6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_2_white.png, Bf4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_2_black.png, Nf6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_3_white.png, e3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_3_black.png, Nc6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_4_white.png, Bd3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_4_black.png, e5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_5_white.png, dxe5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_5_black.png, dxe5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_6_white.png, Bg3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_6_black.png, Bg4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_7_white.png, Nf3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_7_black.png, e4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_8_white.png, b3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_8_black.png, exd3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_9_black.png, Bb4+
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_10_white.png, Nc3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_10_black.png, Nb4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_11_white.png, Nc3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_11_black.png, Bxf3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_12_white.png, Qxf3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_12_black.png, Nd5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_13_white.png, Qe4+
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_13_black.png, Qe7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_14_white.png, QxNd5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_14_black.png, O-O
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_15_white.png, O-O
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_15_black.png, Rd1
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_16_white.png, Qe4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_16_black.png, a6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_17_white.png, Qxe7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_17_black.png, Nxe7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_18_white.png, Rad1
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_18_black.png, c6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_19_white.png, Bh4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_19_black.png, f6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_20_white.png, Rfe1
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_20_black.png, Nf5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_21_white.png, Bg3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_21_black.png, Nxg3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_22_white.png, fxg3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_22_black.png, Bd6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_23_white.png, g4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_23_black.png, Rf7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_24_white.png, Ne4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_24_black.png, Be5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_25_white.png, d4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_25_black.png, Rc7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_26_white.png, b4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_26_black.png, bxa5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_27_white.png, Bxa5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_27_black.png, Re7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_28_white.png, Nc3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_28_black.png, Bxc3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_29_white.png, Rd3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_29_black.png, Ba5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_30_white.png, a4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_30_black.png, Bc7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_31_white.png, Rb2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_31_black.png, b6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_32_white.png, Rc3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_32_black.png, Rd6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_33_white.png, Kf2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_33_black.png, Rd5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_34_white.png, Rxc6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_34_black.png, Ra5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_35_white.png, Rbc2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_35_black.png, Bc8
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_36_white.png, Rc8
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_36_black.png, Rd7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_37_white.png, Rc2-c6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_37_black.png, Rf7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_38_white.png, Rc4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_38_black.png, b5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_39_white.png, Rc5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_39_black.png, bxa4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_40_white.png, Rxd8
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_40_black.png, Rda7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_41_white.png, Rxa5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_41_black.png, Rxa5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_42_white.png, Rc8
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_42_black.png, a3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_43_white.png, Rc1
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_43_black.png, Rb5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_44_white.png, Ra1
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_44_black.png, Rb2x
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_45_white.png, Ke1
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_45_black.png, a2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_46_white.png, Rxa2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_46_black.png, Rxa2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_47_white.png, d5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_47_black.png, Ke7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_48_white.png, e4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_48_black.png, Kd6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_49_white.png, Kc8
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_49_black.png, Rxg2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_50_white.png, Kd2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_0_50_black.png, Rxh3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_1_white.png, d4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_1_black.png, d6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_2_white.png, Bf4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_2_black.png, Nf6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_3_white.png, e3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_3_black.png, Nc6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_4_white.png, Bd3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_4_black.png, e5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_5_white.png, dxe5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_5_black.png, dxe5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_6_white.png, Bg3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_6_black.png, Bg4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_7_white.png, Nf3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_7_black.png, e4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_8_white.png, a3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_8_black.png, Bd3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_9_white.png, cxd3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_9_black.png, Nb4x
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_10_white.png, Nc3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_10_black.png, Bxf3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_11_white.png, Qxf3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_11_black.png, Nd5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_12_white.png, Qe4x
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_12_black.png, Qe7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_13_white.png, Qxd5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_13_black.png, O-O
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_14_white.png, O-O
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_14_black.png, Rd1
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_15_white.png, Qe4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_15_black.png, a6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_16_white.png, Qxe7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_16_black.png, Nxe7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_17_white.png, Rd1
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_17_black.png, c6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_18_white.png, Bh4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_18_black.png, f6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_19_white.png, Re1
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_19_black.png, Nf5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_20_white.png, Bg3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_20_black.png, Nxg3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_21_white.png, fg3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_21_black.png, Bd6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_22_white.png, g4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_22_black.png, Rf2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_23_white.png, Ne4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_23_black.png, Be5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_24_white.png, d4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_24_black.png, Nc7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_25_white.png, b4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_25_black.png, a5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_26_white.png, bxa5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_26_black.png, Bxa5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_27_white.png, Re2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_27_black.png, Re7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_28_white.png, Nc3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_28_black.png, Bxe3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_29_white.png, Rd3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_29_black.png, Ba5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_30_white.png, a4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_30_black.png, Bc7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_31_white.png, Rb2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_31_black.png, b6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_32_white.png, Rc3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_32_black.png, Rd6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_33_white.png, Kf2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_33_black.png, Rd5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_34_white.png, Rxf6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_34_black.png, Ra5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_35_white.png, Rc2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_35_black.png, Bd8
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_36_white.png, Rc8
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_36_black.png, Rd7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_37_white.png, Rc6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_37_black.png, Kf7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_38_white.png, Rc4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_38_black.png, b5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_39_white.png, Rc5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_39_black.png, bxc4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_40_white.png, Rxd8
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_40_black.png, Rda7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_41_white.png, Rxa5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_41_black.png, Rxa5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_42_white.png, Rc8
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_42_black.png, a3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_43_white.png, Rc1
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_43_black.png, Rb5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_44_white.png, Ra1
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_44_black.png, Rb2x
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_45_white.png, Ke1
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_45_black.png, a2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_46_white.png, Rxa2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_46_black.png, Rxa2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_47_white.png, d5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_47_black.png, Ke7
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_48_white.png, e4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_48_black.png, Kd6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_49_white.png, Kd1
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_49_black.png, Ke5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_50_white.png, Kc1
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_50_black.png, Rxg2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_51_white.png, Kd1
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_51_black.png, Rxg3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_52_white.png, Ke2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_52_black.png, Rxh3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_53_white.png, Kd2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/078_1_53_black.png, Rg4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/079_0_1_white.png, d4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/079_0_1_black.png, d5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/079_0_2_white.png, Bf4
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/079_0_2_black.png, Nf6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/079_0_3_white.png, e3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/079_0_3_black.png, Bf5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/079_0_4_white.png, Be2
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/079_0_4_black.png, d5
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/079_0_5_white.png, c3
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/079_0_5_black.png, Nc6
C:/Users/ericz/Handwriting-Transformers/HCS Data/HCS Dataset December 2021/extracted move boxes/079_0_6_black.png, Ne4
